date,total_balance_normal,unlocked_balance_normal,benchmark,total_balance_short_only,unlocked_balance_short_only,total_balance_long_only,unlocked_balance_long_only
2025-04-13T10:50:00.000+0000,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000,1000000
2025-04-13T11:00:00.000+0000,995010.8642904806,52581.39960000066,998387.8216089582,997505.4436325603,526292.8812000003,1000000,1000000
2025-04-13T11:10:00.000+0000,988523.0230190407,52581.39960000066,992043.4432174758,994232.8296740802,490407.5552000003,1000000,1000000
2025-04-13T11:20:00.000+0000,1003755.3460041606,52581.39960000066,989929.8508710566,1002342.0478055202,490407.5552000003,1000000,1000000
2025-04-13T11:30:00.000+0000,1006011.9864464013,52581.39960000066,991369.4967207272,1003141.6350236007,490407.5552000003,1000000,1000000
2025-04-13T11:40:00.000+0000,1007986.5468333603,52581.39960000066,989945.5581594419,1004204.7709339202,490407.5552000003,1000000,1000000
2025-04-13T11:50:00.000+0000,1006011.9864464013,52581.39960000066,989869.2043754125,1003116.3482692007,490407.5552000003,1000000,1000000
2025-04-13T12:00:00.000+0000,1005729.9063911207,52581.39960000066,991940.5456306059,1003063.8125314404,490407.5552000003,1000000,1000000
2025-04-13T12:10:00.000+0000,1009114.8670544807,52581.39960000066,994980.8738992843,1005009.1526133602,490407.5552000003,1000000,1000000
2025-04-13T12:20:00.000+0000,1009679.027165041,52581.39960000066,992027.8056619838,1005569.3856680805,490407.5552000003,1000000,1000000
2025-04-13T12:30:00.000+0000,1010807.3473861607,52581.39960000066,992182.2770048071,1006753.0686635203,490407.5552000003,1000000,1000000
2025-04-13T12:40:00.000+0000,1013346.0678836806,52581.39960000066,992171.6805546416,1007731.6253913603,490407.5552000003,1000000,1000000
2025-04-13T12:50:00.000+0000,1009679.027165041,52581.39960000066,993014.5702960093,1005670.5326856805,490407.5552000003,1000000,1000000
2025-04-13T13:00:00.000+0000,1010243.1872756004,52581.39960000066,992097.0641943795,1005712.3872752001,490407.5552000003,1000000,1000000
2025-04-13T13:10:00.000+0000,1009679.027165041,52581.39960000066,992775.61993032,1005468.2386504805,490407.5552000003,1000000,1000000
2025-04-13T13:20:00.000+0000,1015884.7883812006,52581.39960000066,987540.6624628308,1008545.8182156002,490407.5552000003,1000000,1000000
2025-04-13T13:30:00.000+0000,1018423.5088787207,52581.39960000066,988061.6316794745,1010093.3269174404,490407.5552000003,1000000,1000000
2025-04-13T13:40:00.000+0000,1022936.7897632014,52581.39960000066,982459.079670036,1012375.2437224006,490407.5552000003,1000000,1000000
2025-04-13T13:50:00.000+0000,1047759.8346278413,52581.39960000066,975213.3115189427,1024951.0729040806,490407.5552000003,1000000,1000000
2025-04-13T14:00:00.000+0000,1048606.0747936806,52581.39960000066,978706.9827741415,1024855.8125733603,490407.5552000003,1000000,1000000
2025-04-13T14:10:00.000+0000,1045785.2742408805,52581.39960000066,979748.7960524125,1023470.7055461602,490407.5552000003,1000000,1000000
2025-04-13T14:20:00.000+0000,1050298.555125361,52581.39960000066,980394.4171449513,1025942.2730091205,490407.5552000003,1000000,1000000
2025-04-13T14:30:00.000+0000,1046913.5944620006,52581.39960000066,981393.1555749486,1024350.9474888004,490407.5552000003,1000000,1000000
2025-04-13T14:40:00.000+0000,1044374.8739644806,52581.39960000066,984060.0304590382,1022942.5159361602,490407.5552000003,1000000,1000000
2025-04-13T14:50:00.000+0000,1045503.1941856004,52581.39960000066,984465.4997547837,1023342.3095452001,490407.5552000003,1000000,1000000
2025-04-13T15:00:00.000+0000,1046067.3542961609,52581.39960000066,981782.229356121,1024243.9137843202,490407.5552000003,1000000,1000000
2025-04-13T15:10:00.000+0000,1049170.23490424,52581.39960000066,983161.589274639,1027047.0412868799,490407.5552000003,1000000,1000000
2025-04-13T15:20:00.000+0000,1049734.3950148004,52581.39960000066,983387.6768735962,1027291.1899116002,490407.5552000003,1000000,1000000
2025-04-13T15:30:00.000+0000,1048323.9947384009,52581.39960000066,982849.7779611673,1027407.8125388004,490407.5552000003,1000000,1000000
2025-04-13T15:40:00.000+0000,1050580.63518064,52581.39960000066,982248.3715819499,1029130.3662924799,490407.5552000003,1000000,1000000
2025-04-13T15:50:00.000+0000,1049452.3149595205,52581.39960000066,984810.0259445332,1028857.0064554402,490407.5552000003,1000000,1000000
2025-04-13T16:00:00.000+0000,1045503.1941856004,52581.39960000066,986867.2033263465,1026300.85981,490407.5552000003,1000000,1000000
2025-04-13T16:10:00.000+0000,1039861.5930800012,52581.39960000066,986995.0044555515,1022911.1202728006,490407.5552000003,1000000,1000000
2025-04-13T16:20:00.000+0000,1037604.9526377602,52581.39960000066,990099.4177882242,1022048.3161687201,490407.5552000003,1000000,1000000
2025-04-13T16:30:00.000+0000,1037887.0326930404,52581.39960000066,990761.6716608312,1022505.4399768801,490407.5552000003,1000000,1000000
2025-04-13T16:40:00.000+0000,1041271.9933564011,52581.39960000066,988979.9888593626,1023945.0449708005,490407.5552000003,1000000,1000000
2025-04-13T16:50:00.000+0000,1039579.513024721,52581.39960000066,989354.2882671547,1022529.8567278405,490407.5552000003,1000000,1000000
2025-04-13T17:00:00.000+0000,1035912.472306081,52581.39960000066,990637.2965694076,1020506.6941537604,490407.5552000003,1000000,1000000
2025-04-13T17:10:00.000+0000,1029424.6310346411,52581.39960000066,993601.5571672139,1017212.2149472805,490407.5552000003,1000000,1000000
2025-04-13T17:20:00.000+0000,1018423.5088787207,52581.39960000066,1000253.5138739158,1011509.3851638404,490407.5552000003,1000000,1000000
2025-04-13T17:30:00.000+0000,1021244.3094315208,52581.39960000066,998654.9414037636,1013033.5693402403,490407.5552000003,1000000,1000000
2025-04-13T17:40:00.000+0000,1013910.2279942412,52581.39960000066,1001739.3471686143,1009659.3054126401,490407.5552000003,1000000,1000000
2025-04-13T17:50:00.000+0000,1005729.9063911207,52581.39960000066,1006597.952937061,1005175.2565238404,490407.5552000003,1000000,1000000
2025-04-13T18:00:00.000+0000,1007986.5468333603,52581.39960000066,1005279.1746172735,1006366.7884351201,490407.5552000003,1000000,1000000
2025-04-13T18:10:00.000+0000,1012499.8277178411,52581.39960000066,1003974.5428801356,1008825.7125208805,490407.5552000003,1000000,1000000
2025-04-13T18:20:00.000+0000,1020962.2293762404,52581.39960000066,1002618.1948891054,1013031.6071112801,490407.5552000003,1000000,1000000
2025-04-13T18:30:00.000+0000,1011371.5074967203,52581.39960000066,1004402.997258218,1008527.0659294401,490407.5552000003,1000000,1000000
2025-04-13T18:40:00.000+0000,1012499.8277178411,52581.39960000066,1005201.3463630487,1008850.9992752805,490407.5552000003,1000000,1000000
2025-04-13T18:50:00.000+0000,1013346.0678836806,52581.39960000066,1004497.9793588996,1009324.6909185603,490407.5552000003,1000000,1000000
2025-04-13T19:00:00.000+0000,1020680.1493209604,52581.39960000066,998481.5650186681,1012877.9243559202,490407.5552000003,1000000,1000000
2025-04-13T19:10:00.000+0000,1024065.1099843208,52581.39960000066,999665.646703412,1014835.9078150403,490407.5552000003,1000000,1000000
2025-04-13T19:20:00.000+0000,1025193.4302054408,52581.39960000066,998031.534408795,1015286.2749328804,490407.5552000003,1000000,1000000
2025-04-13T19:30:00.000+0000,1026039.6703712805,52581.39960000066,983183.3469731882,1015658.8195585603,490407.5552000003,1000000,1000000
2025-04-13T19:40:00.000+0000,1046349.4343514409,52581.39960000066,976004.5544072667,1026332.0332512804,490407.5552000003,1000000,1000000
2025-04-13T19:50:00.000+0000,1042964.4736880803,52581.39960000066,983009.6672383233,1024487.8401869601,490407.5552000003,1000000,1000000
2025-04-13T20:00:00.000+0000,1037887.0326930404,52581.39960000066,981527.4127650872,1021734.1939676801,490407.5552000003,1000000,1000000
2025-04-13T20:10:00.000+0000,1031117.1113663203,52581.39960000066,990299.9656445768,1018298.6753830401,490407.5552000003,1000000,1000000
2025-04-13T20:20:00.000+0000,1034502.0720296811,52581.39960000066,990948.2637859818,1020003.7912981603,490407.5552000003,1000000,1000000
2025-04-13T20:30:00.000+0000,1039861.5930800012,52581.39960000066,979990.169550037,1023191.23680016,490407.5552000003,1000000,1000000
2025-04-13T20:40:00.000+0000,1052837.2756228813,52581.39960000066,976414.6790642065,1030385.1150897606,490407.5552000003,1000000,1000000
2025-04-13T20:50:00.000+0000,1054529.7559545604,52581.39960000066,978025.4360295641,1031130.2043411201,490407.5552000003,1000000,1000000
2025-04-13T21:00:00.000+0000,1061863.8373918408,52581.39960000066,971278.6521748694,1035530.5440508805,490407.5552000003,1000000,1000000
2025-04-13T21:10:00.000+0000,1066659.1983316005,52581.39960000066,974114.3560686609,1038459.2353220002,490407.5552000003,1000000,1000000
2025-04-13T21:20:00.000+0000,1064120.4778340806,52581.39960000066,979082.5575389687,1037151.9507869602,490407.5552000003,1000000,1000000
2025-04-13T21:30:00.000+0000,1066095.0382210412,52581.39960000066,972558.6336179439,1037949.5757760806,490407.5552000003,1000000,1000000
2025-04-13T21:40:00.000+0000,1071454.5592713603,52581.39960000066,974050.8718904315,1041160.3458035202,490407.5552000003,1000000,1000000
2025-04-13T21:50:00.000+0000,1066095.0382210412,52581.39960000066,979040.2398607293,1038543.8145044807,490407.5552000003,1000000,1000000
2025-04-13T22:00:00.000+0000,1065530.878110481,52581.39960000066,979298.4853860628,1038312.3092569604,490407.5552000003,1000000,1000000
2025-04-13T22:10:00.000+0000,1075403.6800452801,52581.39960000066,978856.8897781109,1043236.0441153601,490407.5552000003,1000000,1000000
2025-04-13T22:20:00.000+0000,1073711.199713601,52581.39960000066,980156.8800788668,1042174.8704340004,490407.5552000003,1000000,1000000
2025-04-13T22:30:00.000+0000,1072018.7193819208,52581.39960000066,977766.6154126474,1041176.9136386404,490407.5552000003,1000000,1000000
2025-04-13T22:40:00.000+0000,1077096.1603769606,52581.39960000066,977867.2801178079,1044309.8611739203,490407.5552000003,1000000,1000000
2025-04-13T22:50:00.000+0000,1078506.5606533606,52581.39960000066,978671.7469747646,1045168.7408200805,490407.5552000003,1000000,1000000
2025-04-13T23:00:00.000+0000,1079352.8008192,52581.39960000066,977650.4243728544,1045261.1689184001,490407.5552000003,1000000,1000000
2025-04-13T23:10:00.000+0000,1074839.5199347208,52581.39960000066,983075.2420601556,1042599.9507974404,490407.5552000003,1000000,1000000
2025-04-13T23:20:00.000+0000,1078788.640708641,52581.39960000066,982655.9792213938,1044536.5719600804,490407.5552000003,1000000,1000000
2025-04-13T23:30:00.000+0000,1077942.4005428003,52581.39960000066,981178.4999929233,1044227.2442204,490407.5552000003,1000000,1000000
2025-04-13T23:40:00.000+0000,1079070.7207639213,52581.39960000066,979990.0834851912,1044462.6739258406,490407.5552000003,1000000,1000000
2025-04-13T23:50:00.000+0000,1075685.7601005603,52581.39960000066,984410.196330463,1042454.1169579201,490407.5552000003,1000000,1000000
2025-04-14T00:00:00.000+0000,1073711.199713601,52581.39960000066,985325.1847308977,1041719.7088548006,490407.5552000003,1000000,1000000
2025-04-14T00:10:00.000+0000,1065812.9581657609,52581.39960000066,989226.499049203,1037505.0953451204,490407.5552000003,1000000,1000000
2025-04-14T00:20:00.000+0000,1054247.6758992807,52581.39960000066,998822.990188229,1031166.1722437604,490407.5552000003,1000000,1000000
2025-04-14T00:30:00.000+0000,1060453.4371154406,52581.39960000066,997989.9857825204,1034559.8362388803,490407.5552000003,1000000,1000000
2025-04-14T00:40:00.000+0000,1061017.5972260002,52581.39960000066,998804.9638660359,1034361.4666616,490407.5552000003,1000000,1000000
2025-04-14T00:50:00.000+0000,1064402.5578893612,52581.39960000066,995766.3574650635,1035674.6378835205,490407.5552000003,1000000,1000000
2025-04-14T01:00:00.000+0000,1065530.878110481,52581.39960000066,996622.8606445558,1036352.5857909604,490407.5552000003,1000000,1000000
2025-04-14T01:10:00.000+0000,1065248.7980552006,52581.39960000066,998026.2234975102,1035971.3222460003,490407.5552000003,1000000,1000000
2025-04-14T01:20:00.000+0000,1062427.9975024003,52581.39960000066,999347.4100513597,1034320.7042976001,490407.5552000003,1000000,1000000
2025-04-14T01:30:00.000+0000,1061017.5972260002,52581.39960000066,998946.2452252402,1033615.5074068,490407.5552000003,1000000,1000000
2025-04-14T01:40:00.000+0000,1065530.878110481,52581.39960000066,997376.3922828456,1035783.6338169604,490407.5552000003,1000000,1000000
2025-04-14T01:50:00.000+0000,1068633.7587185611,52581.39960000066,995373.0660748171,1037436.2139943205,490407.5552000003,1000000,1000000
2025-04-14T02:00:00.000+0000,1069197.9188291202,52581.39960000066,996150.4275590739,1037212.5576626402,490407.5552000003,1000000,1000000
2025-04-14T02:10:00.000+0000,1071172.4792160809,52581.39960000066,999255.3863174792,1038389.4839677603,490407.5552000003,1000000,1000000
2025-04-14T02:20:00.000+0000,1055940.1562309603,52581.39960000066,1001382.2092789994,1029761.8873711203,490407.5552000003,1000000,1000000
2025-04-14T02:30:00.000+0000,1041554.0734116804,52581.39960000066,1014005.9003344886,1022290.7247865602,490407.5552000003,1000000,1000000
2025-04-14T02:40:00.000+0000,1044374.8739644806,52581.39960000066,1013852.7739326409,1023928.6993577603,490407.5552000003,1000000,1000000
2025-04-14T02:50:00.000+0000,1049170.23490424,52581.39960000066,1012448.5298073266,1026541.3061988798,490407.5552000003,1000000,1000000
2025-04-14T03:00:00.000+0000,1055421.715944752,54.753930000655146,1009249.2245691929,1029454.9832434562,417084.11399000033,1000000,1000000
2025-04-14T03:10:00.000+0000,1061939.5427185844,54.753930000655146,1006408.0697131122,1032980.2473641844,417084.11399000033,1000000,1000000
2025-04-14T03:20:00.000+0000,1063030.114982249,54.753930000655146,1007056.274599707,1034438.2630277761,417084.11399000033,1000000,1000000
2025-04-14T03:30:00.000+0000,1061708.5548568242,54.753930000655146,1005851.466221246,1033138.6898487121,417084.11399000033,1000000,1000000
2025-04-14T03:40:00.000+0000,1066861.5091128882,54.753930000655146,1004807.1391568909,1035656.519332424,417084.11399000033,1000000,1000000
2025-04-14T03:50:00.000+0000,1072908.4640058249,54.753930000655146,1002702.9794431459,1039460.5265801124,417084.11399000033,1000000,1000000
2025-04-14T04:00:00.000+0000,1070172.055525312,54.753930000655146,1005132.3962023427,1037814.2102076961,417084.11399000033,1000000,1000000
2025-04-14T04:10:00.000+0000,1068977.100854432,54.753930000655146,1004734.4744466926,1037485.763575376,417084.11399000033,1000000,1000000
2025-04-14T04:20:00.000+0000,1066225.1501176802,54.753930000655146,1007788.228844357,1035944.0417603201,417084.11399000033,1000000,1000000
2025-04-14T04:30:00.000+0000,1064739.2192341448,54.753930000655146,1009611.2523148993,1034375.0935837924,417084.11399000033,1000000,1000000
2025-04-14T04:40:00.000+0000,1056992.004208353,54.753930000655146,1012426.8539643766,1029284.2585325765,417084.11399000033,1000000,1000000
2025-04-14T04:50:00.000+0000,1053209.4695588327,54.753930000655146,1012288.9595270659,1027377.8856519364,417084.11399000033,1000000,1000000
2025-04-14T05:00:00.000+0000,1052344.355414264,54.753930000655146,1010948.2060605289,1027307.578772472,417084.11399000033,1000000,1000000
2025-04-14T05:10:00.000+0000,1053885.8092238966,54.753930000655146,1011788.6775571699,1028593.0974141681,417084.11399000033,1000000,1000000
2025-04-14T05:20:00.000+0000,1058325.7922136402,54.753930000655146,1011161.550992715,1030463.6755135602,417084.11399000033,1000000,1000000
2025-04-14T05:30:00.000+0000,1057356.2783157448,54.753930000655146,1005137.1295977738,1029843.1893099524,417084.11399000033,1000000,1000000
2025-04-14T05:40:00.000+0000,1070227.578451408,54.753930000655146,1003718.5222003699,1036817.172516464,417084.11399000033,1000000,1000000
2025-04-14T05:50:00.000+0000,1069632.316482256,54.753930000655146,1004603.8618018862,1036356.4250195764,417084.11399000033,1000000,1000000
2025-04-14T06:00:00.000+0000,1071314.8016464722,54.753930000655146,1001917.8089654071,1037159.7409522962,417084.11399000033,1000000,1000000
2025-04-14T06:10:00.000+0000,1073614.754481056,54.753930000655146,1003884.4869953229,1038980.6858400481,417084.11399000033,1000000,1000000
2025-04-14T06:20:00.000+0000,1076813.138685089,54.753930000655146,1002201.6077874451,1040286.2772107046,417084.11399000033,1000000,1000000
2025-04-14T06:30:00.000+0000,1076936.412417145,54.753930000655146,1002283.3649161465,1040584.7922974327,417084.11399000033,1000000,1000000
2025-04-14T06:40:00.000+0000,1075095.120929704,54.753930000655146,1005473.0403555303,1039657.1167320722,417084.11399000033,1000000,1000000
2025-04-14T06:50:00.000+0000,1078678.868586145,54.753930000655146,1003211.4394306556,1041614.5816563526,417084.11399000033,1000000,1000000
2025-04-14T07:00:00.000+0000,1075255.0262630167,54.753930000655146,1002035.4900571734,1039855.4763972885,417084.11399000033,1000000,1000000
2025-04-14T07:10:00.000+0000,1074666.427738841,54.753930000655146,999681.6519876432,1039185.4121378805,417084.11399000033,1000000,1000000
2025-04-14T07:20:00.000+0000,1076427.7752326806,54.753930000655146,1002269.2688181043,1040430.9364206803,417084.11399000033,1000000,1000000
2025-04-14T07:30:00.000+0000,1070711.7598761444,54.753930000655146,1003339.5437370506,1037417.9115804322,417084.11399000033,1000000,1000000
2025-04-14T07:40:00.000+0000,1071857.855065905,54.753930000655146,1004423.8070528244,1038461.8999210726,417084.11399000033,1000000,1000000
2025-04-14T07:50:00.000+0000,1072019.9931116162,54.753930000655146,1004233.8034065824,1038207.9280412481,417084.11399000033,1000000,1000000
2025-04-14T08:00:00.000+0000,1067400.097107521,54.753930000655146,1007592.6213043182,1035220.8755564805,417084.11399000033,1000000,1000000
2025-04-14T08:10:00.000+0000,1071048.2638474323,54.753930000655146,1004730.6814055928,1037470.4156135761,417084.11399000033,1000000,1000000
2025-04-14T08:20:00.000+0000,1065231.1978061688,54.753930000655146,1005339.1639237915,1034581.5554920244,417084.11399000033,1000000,1000000
2025-04-14T08:30:00.000+0000,1062629.1745813768,54.753930000655146,1007984.8680721696,1033742.2134732485,417084.11399000033,1000000,1000000
2025-04-14T08:40:00.000+0000,1060023.8196340972,54.753930000655146,1010844.5307304179,1031836.1769233287,417084.11399000033,1000000,1000000
2025-04-14T08:50:00.000+0000,1064608.1830470238,54.753930000655146,1009674.9314408532,1034659.6947205919,417084.11399000033,1000000,1000000
